No,Review,Length,LSM_Score,Category,Product,Expertise,Priority
100,The amount of thread not attaching to the shirt is just sad; the text ??õmazon essential??are those cheap plastic stickers that you can peel off with nail; also those fall off in the drier after the laundry and stick on you other cloths (was painful when I experienced it from another Amazon essential cloth),307,0.0705,clothes,Amazon Essentials Men's Short S,0,306.9295
1,Perfect,7,0.0965,kitchen,Scrub Daddy Scratch-Free Multip,0,6.9035
2,They become nice and soft when you wet them. I??™l see how long they last,72,0.1599,kitchen,Scrub Daddy Scratch-Free Multip,0,71.8401
3,I've purchased these several times and they work great each time.,65,0.2669,kitchen,Scrub Daddy Scratch-Free Multip,0,64.7331
4,Love these for my pots and pans. They scrub very well without scratching the finishing.,87,0.0932,kitchen,Scrub Daddy Scratch-Free Multip,0,86.9068
5,Great scrubbing.,16,0.0711,kitchen,Scrub Daddy Scratch-Free Multip,0,15.9289
6,Great sponges. Nice colors and they work great.,47,0.1772,kitchen,Scrub Daddy Scratch-Free Multip,0,46.8228
7,Great product for a great price!,32,0.1785,kitchen,Scrub Daddy Scratch-Free Multip,0,31.8215
8,Love this product,17,0.1224,kitchen,Scrub Daddy Scratch-Free Multip,0,16.8776
9,Durability ;washability,23,0.1095,kitchen,Scrub Daddy Scratch-Free Multip,0,22.8905
10,I love these sponges!!!! Never buying other brands again! I love the way they hold the soap and how well they wash dishes; counters; anything really.,149,0.1382,kitchen,Scrub Daddy Scratch-Free Multip,0,148.8618
11,Over rated; over priced product. It does not remove anything. I threw them way. No cleaning power.,98,0.1091,kitchen,Scrub Daddy Scratch-Free Multip,0,97.8909
12,Love scrub daddy sponges!,25,0.1356,kitchen,Scrub Daddy Scratch-Free Multip,0,24.8644
13,My favorite sponge for my dishes,32,0.0594,kitchen,Scrub Daddy Scratch-Free Multip,0,31.9406
14,These sponges are the best,26,0.1833,kitchen,Scrub Daddy Scratch-Free Multip,0,25.8167
15,These are the only sponges I use. They are non scratch; can we run through the dishwasher; and last super long.,111,0.0509,kitchen,Scrub Daddy Scratch-Free Multip,0,110.9491
16,very effective,14,0.1434,kitchen,Scrub Daddy Scratch-Free Multip,0,13.8566
17,Good sponge for dish washing. Also will help clean a cooking pot. Rinses well and dries out after use.,102,0.0288,kitchen,Scrub Daddy Scratch-Free Multip,0,101.9712
18,Someone gifted me a scrub daddy and I recently bought more- love them!! Saw them on Shark Tank and they seemed too good to be true. They live up to expectations and clean so well. I'm not a paid Amazon endorser- just regular folk that appreciate a great product.,262,0.2158,kitchen,Scrub Daddy Scratch-Free Multip,0,261.7842
19,If you've used this you know they're the best.,46,0.2326,kitchen,Scrub Daddy Scratch-Free Multip,0,45.7674
20,The sponges are ideal for cleaning and they are funny looking. Funny looking enough that my four year old son wants to wash the dishes.,135,0.0712,kitchen,Scrub Daddy Scratch-Free Multip,0,134.9288
21,Love these! Scrub Daddy is the only thing I will use from here on out! They clean well and dry quickly and don???stink like other sponges.,138,0.1509,kitchen,Scrub Daddy Scratch-Free Multip,0,137.8491
22,As Advertised,13,0.1615,kitchen,Scrub Daddy Scratch-Free Multip,0,12.8385
23,I love Scrub Daddys - they hold up and are good quality.,56,0.2203,kitchen,Scrub Daddy Scratch-Free Multip,0,55.7797
24,Love these ! Good for tough or gentle scrubbing. Long lasting and fun with the smile,84,0.1796,kitchen,Scrub Daddy Scratch-Free Multip,0,83.8204
25,This is all you need. For everything,36,0.0316,kitchen,Scrub Daddy Scratch-Free Multip,0,35.9684
26,Best sponge ever. If you have never used a scrub daddy suggest you try them.,76,0.1487,kitchen,Scrub Daddy Scratch-Free Multip,0,75.8513
27,This is the best sponge I have ever used. I figured I???give them a try and see what the hype was about. Thinking they were overpriced and being used to Scotch-Brite Zero Scratch. Now I will never buy a different sponge. The Scrub Daddy outperforms in every area. It???super long lasting; has great scrubbing power; suds; is scratch-free; the holes are super handy; and it doesn???ever smell. However; I am always good at wringing out my sponges. My first sponge from the pack lasted six months and could have still been used; but is falling apart so I figured it was time. To give you an idea of my usage; I???a single guy who meal preps and eats most meals from home; and I hand wash everything. These sponges do well at not holding food. Sometimes some minced garlic can get stuck; but I just pick them out. They don???get stained. The hard cold and soft warm effect is interesting; but dirty dishes always clean easier warm anyway so I never use the sponge cold. I made sure to use my second sponge (blue) for at least a week to confirm the people leaving bad reviews about the blue color just got a bad batch in 2019. Pro tip: be careful not to cut the sponge on the edges of pans; knives; etc. and it will last super long.,1228,0.1199,kitchen,Scrub Daddy Scratch-Free Multip,1,1228.1199
28,Works just as advertised! Bathroom shower floor looks great!,60,0.0949,kitchen,Scrub Daddy Scratch-Free Multip,0,59.9051
29,Very satisfied,14,0.1342,kitchen,Scrub Daddy Scratch-Free Multip,0,13.8658
30,Top quality,11,0.1822,kitchen,Scrub Daddy Scratch-Free Multip,0,10.8178
31,This is the only kitchen item I will use to clean. Nothing sticks to it. Rinces every thing off,95,-0.0249,kitchen,Scrub Daddy Scratch-Free Multip,0,95.0249
32,love these for the kitchen!,27,0.1367,kitchen,Scrub Daddy Scratch-Free Multip,0,26.8633
33,Always works great; doesn???scratch and I love that they can be recycled,72,0.155,kitchen,Scrub Daddy Scratch-Free Multip,0,71.845
34,They work,9,0.2198,kitchen,Scrub Daddy Scratch-Free Multip,0,8.7802
35,Always great - Scrub Daddies get everything clean!,50,0.1412,kitchen,Scrub Daddy Scratch-Free Multip,0,49.8588
36,They work great! We love these!,31,0.254,kitchen,Scrub Daddy Scratch-Free Multip,0,30.746
37,Very scratchy,13,0.0904,kitchen,Scrub Daddy Scratch-Free Multip,0,12.9096
38,This is the best product put there,34,0.1593,kitchen,Scrub Daddy Scratch-Free Multip,0,33.8407
39,Great sponges. Work well - good quality,39,0.1761,kitchen,Scrub Daddy Scratch-Free Multip,0,38.8239
40,These are great. If I could give a higher rate I would definitely give a 10.,76,0.1653,kitchen,Scrub Daddy Scratch-Free Multip,0,75.8347
41,Love them,9,0.1858,kitchen,Scrub Daddy Scratch-Free Multip,0,8.8142
42,Best scrub pads out there. Last a long time; do t scratch and stay smelling fresh. I don???use anything else now that a family member turned me on to them.,155,0.1185,kitchen,Scrub Daddy Scratch-Free Multip,0,154.8815
43,Only use this brand scrubs pots well and does not scratch.,58,0.0272,kitchen,Scrub Daddy Scratch-Free Multip,0,57.9728
44,This sponge scratched my stainless microwave and oven. Advertised as non scratch but it totally scratched it.,109,0.0421,kitchen,Scrub Daddy Scratch-Free Multip,0,108.9579
45,Puchased these regular sized Scrub Daddies with their holder. Working out great for me. Highly Recommend.,105,0.1271,kitchen,Scrub Daddy Scratch-Free Multip,0,104.8729
46,Great,5,0.1009,kitchen,Scrub Daddy Scratch-Free Multip,0,4.8991
47,Yep; its a sponge.,18,0.0399,kitchen,Scrub Daddy Scratch-Free Multip,0,17.9601
48,Oder free is the plus. The scrub daddy is amazing.,50,0.1406,kitchen,Scrub Daddy Scratch-Free Multip,0,49.8594
49,I saw this product being used by an influencer I follow who cleans homes. I am so glad I decided to try it out. We have well water and cleaning the showers takes a lot of effort due to the mineral build-up. I was looking for something to make my job easier. These work great!,275,0.0899,kitchen,Scrub Daddy Scratch-Free Multip,0,274.9101
50,I love these guys,17,0.129,kitchen,Scrub Daddy Scratch-Free Multip,0,16.871
51,Love these sponges. They clean everything and keep clean.,57,0.1623,kitchen,Scrub Daddy Scratch-Free Multip,0,56.8377
52,Love that they do not mold.,27,0.1312,kitchen,Scrub Daddy Scratch-Free Multip,0,26.8688
53,These work great and are very durable. I will definitely buy from this seller again.,84,0.2792,kitchen,Scrub Daddy Scratch-Free Multip,0,83.7208
